loan_id,title_id,title,subject,publication_year,patron_id,patron_type,branch,checkout_date,due_date,return_date,renewals
1601,526,Topics in the Victorian Novel,Literature,1993,855,Undergraduate,Harold B. Lee Library,2024-10-16,2024-11-06,2024-10-24,0
1602,613,Principles of the Meiji Restoration,History,2000,1672,Staff,Engineering Library,2024-10-16,2024-11-27,2024-10-25,0
1603,896,Advanced Administrative Procedure,Law,2020,2450,Graduate,Harold B. Lee Library,2024-10-16,2025-01-08,2025-01-08,1
1604,180,Approaches to Real Analysis,Mathematics,2001,1543,Graduate,Engineering Library,2024-10-16,2025-02-19,2025-03-05,2
1605,569,Advanced Postcolonial Fiction,Literature,2003,360,Undergraduate,Harold B. Lee Library,2024-10-16,2024-11-06,2024-10-22,0
1606,33,Essays on Machine Translation,Computer Science,1993,1718,Undergraduate,Harold B. Lee Library,2024-10-16,2024-11-06,2024-12-03,0
1607,305,Principles of Operating Systems,Computer Science,2011,2518,Undergraduate,Harold B. Lee Library,2024-10-16,2024-11-27,2024-11-07,1
1608,783,Essays on Genomics,Biology,1990,2056,Undergraduate,Harold B. Lee Library,2024-10-17,2024-11-07,2024-10-19,0
1609,869,Foundations of the Cold War,History,2019,555,Undergraduate,Law Library,2024-10-17,2024-11-28,2024-11-23,1
1610,871,Introduction to Supply Chains,Business,1969,348,Graduate,Engineering Library,2024-10-17,2025-01-09,2024-12-03,1
1611,473,Foundations of Combinatorics,Mathematics,1958,342,Faculty,Harold B. Lee Library,2024-10-17,2025-02-14,2024-11-21,0
1612,1171,Essays on Cell Biology,Biology,1994,402,Faculty,Harold B. Lee Library,2024-10-17,2025-02-14,2025-03-04,0
1613,1129,Readings in Republican Rome,History,1992,130,Undergraduate,Harold B. Lee Library,2024-10-17,2024-11-07,2024-11-01,0
1614,939,The Oxford Handbook of Probability,Mathematics,2024,385,Undergraduate,Music Library,2024-10-17,2024-11-07,2024-11-18,0
1615,799,The Oxford Handbook of the Reformation,History,1976,55,Graduate,Harold B. Lee Library,2024-10-17,2025-01-09,2025-01-27,1
1616,230,Topics in Islamic Ornament,Art,1973,1750,Undergraduate,Engineering Library,2024-10-17,2024-11-07,2024-10-21,0
1617,691,Readings in Corporate Finance,Business,1981,2415,Graduate,Harold B. Lee Library,2024-10-17,2025-01-09,2025-02-11,1
1618,521,Topics in Supply Chains,Business,1980,1177,Undergraduate,Harold B. Lee Library,2024-10-17,2024-11-07,2024-11-25,0
1619,1005,Readings in Plant Systematics,Biology,1984,2437,Graduate,Storage Annex,2024-10-17,2024-11-28,2024-10-17,0
1620,1105,Approaches to Genomics,Biology,1987,1323,Undergraduate,Harold B. Lee Library,2024-10-17,2024-11-07,2024-10-26,0
1621,905,The Oxford Handbook of the Cold War,History,2021,536,Undergraduate,Engineering Library,2024-10-17,2024-11-07,2024-10-18,0
1622,954,Principles of International Arbitration,Law,1970,692,Graduate,Harold B. Lee Library,2024-10-17,2024-11-28,2024-10-20,0
1623,965,The Oxford Handbook of Computer Networks,Computer Science,1998,163,Graduate,Harold B. Lee Library,2024-10-17,2024-11-28,2024-12-08,0
1624,814,Foundations of Organizational Behavior,Business,2012,369,Undergraduate,Harold B. Lee Library,2024-10-17,2024-11-07,2024-10-24,0
1625,786,The Oxford Handbook of Managerial Accounting,Business,1966,1689,Graduate,Law Library,2024-10-17,2024-11-28,2024-11-13,0
1626,1130,Topics in the Reformation,History,2022,1863,Undergraduate,Harold B. Lee Library,2024-10-17,2024-11-28,2024-11-10,1
1627,329,Readings in Postcolonial Fiction,Literature,1965,534,Faculty,Harold B. Lee Library,2024-10-17,2025-02-14,2024-12-02,0
1628,144,The Cambridge Companion to Computer Networks,Computer Science,1981,1060,Faculty,Harold B. Lee Library,2024-10-17,2025-02-14,2025-01-25,0
1629,954,Principles of International Arbitration,Law,1970,1452,Faculty,Harold B. Lee Library,2024-10-17,2025-02-14,2025-02-12,0
1630,73,Readings in Postcolonial Fiction,Literature,1970,955,Undergraduate,Harold B. Lee Library,2024-10-17,2024-11-07,,0
1631,100,Topics in International Arbitration,Law,2020,444,Graduate,Music Library,2024-10-17,2025-01-09,2025-01-12,1
1632,98,The Cambridge Companion to Supply Chains,Business,2022,555,Undergraduate,Music Library,2024-10-17,2024-11-28,2024-11-22,1
1633,680,A History of Materials Science,Engineering,1992,1109,Faculty,Harold B. Lee Library,2024-10-17,2025-02-14,,0
1634,182,Topics in Population Ecology,Biology,1988,1227,Staff,Harold B. Lee Library,2024-10-17,2025-02-20,2025-02-12,2
1635,1039,Principles of Literary Translation,Literature,1987,514,Staff,Harold B. Lee Library,2024-10-17,2024-11-28,2024-11-30,0
1636,869,Foundations of the Cold War,History,2019,2408,Faculty,Harold B. Lee Library,2024-10-17,2025-02-14,2024-12-17,0
1637,1116,Foundations of Plant Systematics,Biology,1985,876,Undergraduate,Harold B. Lee Library,2024-10-17,2024-11-28,2024-11-11,1
1638,1193,Topics in Fluid Mechanics,Engineering,1996,1180,Undergraduate,Harold B. Lee Library,2024-10-17,2024-11-07,,0
1639,326,Readings in Islamic Ornament,Art,1996,1033,Graduate,Harold B. Lee Library,2024-10-17,2024-11-28,2024-11-10,0
1640,504,The Practice of Machine Translation,Computer Science,2003,445,Undergraduate,Harold B. Lee Library,2024-10-17,2024-11-07,,0
1641,544,Approaches to Supply Chains,Business,1998,956,Graduate,Law Library,2024-10-17,2025-02-20,2025-01-15,2
1642,540,Advanced Population Ecology,Biology,1985,2232,Faculty,Engineering Library,2024-10-17,2025-02-14,2025-02-18,0
1643,962,Principles of Postcolonial Fiction,Literature,1978,96,Staff,Engineering Library,2024-10-17,2024-11-28,2024-11-17,0
1644,994,Introduction to Thermodynamics,Engineering,2016,1816,Undergraduate,Harold B. Lee Library,2024-10-17,2024-11-07,2024-10-22,0
1645,907,Principles of Probability,Mathematics,1997,1848,Undergraduate,Harold B. Lee Library,2024-10-18,2024-11-08,2024-12-08,0
1646,284,Foundations of Compiler Design,Computer Science,1960,446,Faculty,Harold B. Lee Library,2024-10-18,2025-06-15,2025-04-04,1
1647,624,Advanced Organizational Behavior,Business,1998,115,Undergraduate,Harold B. Lee Library,2024-10-18,2024-11-08,2024-10-18,0
1648,1159,Foundations of Machine Translation,Computer Science,2003,2490,Faculty,Harold B. Lee Library,2024-10-18,2025-06-15,2025-05-12,1
1649,690,Advanced Managerial Accounting,Business,2015,760,Undergraduate,Harold B. Lee Library,2024-10-18,2024-11-08,2024-10-21,0
1650,867,A History of Market Structure,Business,1989,1739,Undergraduate,Engineering Library,2024-10-18,2024-11-08,2024-10-27,0
1651,151,The Oxford Handbook of Negotiation,Business,2007,2588,Faculty,Harold B. Lee Library,2024-10-18,2025-02-15,2024-11-06,0
1652,583,The Practice of Postcolonial Fiction,Literature,2025,1985,Undergraduate,Music Library,2024-10-18,2024-11-08,2024-10-31,0
1653,1130,Topics in the Reformation,History,2022,2549,Undergraduate,Harold B. Lee Library,2024-10-18,2024-11-29,,1
1654,22,Introduction to Machine Translation,Computer Science,1985,1779,Graduate,Harold B. Lee Library,2024-10-18,2024-11-29,2025-01-06,0
1655,21,Foundations of Managerial Accounting,Business,2023,230,Undergraduate,Harold B. Lee Library,2024-10-18,2024-11-29,2025-01-11,1
1656,332,Foundations of the Silk Road,History,1959,2445,Undergraduate,Harold B. Lee Library,2024-10-18,2024-12-20,2024-12-13,2
1657,664,Essays on Compiler Design,Computer Science,1964,271,Undergraduate,Harold B. Lee Library,2024-10-18,2024-11-08,2024-10-27,0
1658,988,Advanced Republican Rome,History,2017,551,Undergraduate,Harold B. Lee Library,2024-10-18,2024-11-29,2025-01-04,1
1659,580,Topics in Old English Verse,Literature,2000,1399,Undergraduate,Harold B. Lee Library,2024-10-18,2024-11-08,2024-11-08,0
1660,855,Foundations of the Cold War,History,1973,349,Undergraduate,Harold B. Lee Library,2024-10-18,2024-11-08,2024-11-04,0
1661,1158,Topics in Negotiation,Business,1975,1557,Undergraduate,Harold B. Lee Library,2024-10-18,2024-11-08,2024-10-22,0
1662,350,The Cambridge Companion to Population Ecology,Biology,1959,156,Undergraduate,Engineering Library,2024-10-18,2024-11-08,2024-11-07,0
1663,736,Approaches to Probability,Mathematics,2006,1488,Undergraduate,Harold B. Lee Library,2024-10-18,2024-11-08,2024-10-31,0
1664,979,Principles of Evidence,Law,2000,2404,Undergraduate,Harold B. Lee Library,2024-10-18,2024-11-29,,1
1665,570,Advanced Twentieth Century Harmony,Music,1976,2390,Undergraduate,Harold B. Lee Library,2024-10-18,2024-11-08,2024-10-25,0
1666,1090,Principles of Fluid Mechanics,Engineering,2008,360,Undergraduate,Engineering Library,2024-10-18,2024-11-08,2024-11-17,0
1667,31,Advanced Managerial Accounting,Business,1987,2354,Undergraduate,Harold B. Lee Library,2024-10-18,2024-11-08,2024-10-21,0
1668,708,Advanced Market Structure,Business,1973,2244,Undergraduate,Harold B. Lee Library,2024-10-18,2024-11-08,2024-10-24,0
1669,941,Topics in Curatorial Method,Art,1998,2135,Faculty,Music Library,2024-10-18,2025-02-15,2024-12-11,0
1670,1004,The Oxford Handbook of Market Structure,Business,1997,108,Undergraduate,Harold B. Lee Library,2024-10-18,2024-11-29,2024-11-10,1
1671,70,Introduction to Computer Networks,Computer Science,1987,1759,Staff,Harold B. Lee Library,2024-10-18,2024-11-29,2024-11-29,0
1672,331,Advanced Combinatorics,Mathematics,1987,1631,Graduate,Law Library,2024-10-18,2024-11-29,2025-01-01,0
1673,88,Topics in Republican Rome,History,1959,1850,Undergraduate,Storage Annex,2024-10-18,2024-11-08,2024-10-29,0
1674,1075,Introduction to Compiler Design,Computer Science,1980,2270,Faculty,Engineering Library,2024-10-19,2025-02-16,2025-01-23,0
1675,1126,The Practice of Materials Science,Engineering,2018,2497,Graduate,Engineering Library,2024-10-19,2024-11-30,2024-11-04,0
1676,1133,Introduction to Administrative Procedure,Law,2004,805,Undergraduate,Harold B. Lee Library,2024-10-19,2024-11-09,2024-10-27,0
1677,790,A History of Market Structure,Business,1974,2579,Graduate,Harold B. Lee Library,2024-10-19,2025-02-22,2025-01-31,2
1678,833,The Practice of Probability,Mathematics,1967,101,Undergraduate,Law Library,2024-10-19,2024-11-09,2024-10-24,0
1679,342,The Cambridge Companion to Probability,Mathematics,2025,1138,Undergraduate,Engineering Library,2024-10-19,2024-11-30,2024-11-29,1
1680,148,Introduction to Distributed Systems,Computer Science,1964,2365,Undergraduate,Engineering Library,2024-10-19,2024-11-09,2024-11-28,0
1681,388,Essays on Structural Analysis,Engineering,2022,1409,Undergraduate,Harold B. Lee Library,2024-10-19,2024-11-09,2024-10-20,0
1682,286,Principles of Cell Biology,Biology,1993,2550,Undergraduate,Engineering Library,2024-10-19,2024-12-21,2024-12-19,2
1683,952,The Oxford Handbook of Compiler Design,Computer Science,1990,1814,Undergraduate,Harold B. Lee Library,2024-10-19,2024-11-09,2024-10-30,0
1684,483,Foundations of Market Structure,Business,2016,1084,Undergraduate,Harold B. Lee Library,2024-10-19,2024-11-09,2024-10-24,0
1685,409,The Practice of Supply Chains,Business,2013,1848,Undergraduate,Harold B. Lee Library,2024-10-19,2024-12-21,2025-01-28,2
1686,482,The Oxford Handbook of Photographic Practice,Art,1981,2096,Undergraduate,Law Library,2024-10-19,2024-11-30,2025-01-01,1
1687,307,The Practice of the Cold War,History,1980,2271,Undergraduate,Harold B. Lee Library,2024-10-19,2024-11-30,2024-12-09,1
1688,574,Readings in the Cold War,History,1996,1568,Undergraduate,Law Library,2024-10-19,2024-11-09,2024-10-27,0
1689,85,Topics in the Short Story,Literature,2007,1070,Faculty,Music Library,2024-10-19,2025-10-14,2025-07-11,2
1690,230,Topics in Islamic Ornament,Art,1973,1686,Undergraduate,Music Library,2024-10-19,2024-11-09,2024-11-18,0
1691,697,Essays on Database Internals,Computer Science,1961,516,Undergraduate,Law Library,2024-10-19,2024-11-09,2024-10-24,0
1692,981,The Cambridge Companion to Combinatorics,Mathematics,2013,2114,Undergraduate,Harold B. Lee Library,2024-10-19,2024-11-09,2024-11-08,0
1693,822,Introduction to Database Internals,Computer Science,2022,128,Faculty,Law Library,2024-10-19,2025-06-16,2025-03-20,1
1694,863,The Cambridge Companion to Computer Networks,Computer Science,1962,117,Undergraduate,Harold B. Lee Library,2024-10-19,2024-11-09,2024-11-20,0
1695,1144,Essays on Neurophysiology,Biology,1995,1383,Undergraduate,Harold B. Lee Library,2024-10-19,2024-11-09,2024-11-08,0
1696,179,Principles of Materials Science,Engineering,1966,1110,Undergraduate,Harold B. Lee Library,2024-10-19,2024-11-30,2024-11-12,1
1697,754,Approaches to Combinatorics,Mathematics,1979,2295,Staff,Harold B. Lee Library,2024-10-19,2024-11-30,2024-11-24,0
1698,194,Principles of Fluid Mechanics,Engineering,1989,1537,Undergraduate,Harold B. Lee Library,2024-10-19,2024-11-09,2024-11-14,0
1699,899,Approaches to Negotiation,Business,1962,2497,Graduate,Harold B. Lee Library,2024-10-19,2024-11-30,2024-11-13,0
1700,995,Readings in the Cold War,History,1995,357,Undergraduate,Harold B. Lee Library,2024-10-19,2024-11-09,2024-12-19,0
1701,859,The Cambridge Companion to Orchestration,Music,1982,1590,Undergraduate,Harold B. Lee Library,2024-10-19,2024-11-09,2024-10-20,0
1702,1077,Readings in Market Structure,Business,1971,677,Undergraduate,Engineering Library,2024-10-19,2024-11-09,2024-11-02,0
1703,423,Introduction to Literary Translation,Literature,1963,14,Faculty,Harold B. Lee Library,2024-10-19,2025-02-16,2025-02-12,0
1704,38,Essays on Database Internals,Computer Science,1968,249,Staff,Harold B. Lee Library,2024-10-19,2024-11-30,2024-10-25,0
1705,552,Approaches to Differential Geometry,Mathematics,2009,1336,Undergraduate,Harold B. Lee Library,2024-10-19,2024-11-09,2024-12-10,0
1706,929,Topics in Fluid Mechanics,Engineering,1983,1812,Faculty,Engineering Library,2024-10-19,2025-02-16,2025-01-31,0
1707,523,Readings in the Reformation,History,1960,2089,Graduate,Harold B. Lee Library,2024-10-19,2024-11-30,2024-11-21,0
1708,890,Topics in Cell Biology,Biology,1979,868,Undergraduate,Harold B. Lee Library,2024-10-19,2024-11-09,2024-10-19,0
1709,886,Readings in Immunology,Biology,1958,106,Undergraduate,Music Library,2024-10-19,2024-11-09,2024-10-25,0
1710,1043,Foundations of Baroque Performance,Music,1986,1182,Faculty,Engineering Library,2024-10-19,2025-02-16,2025-02-19,0
1711,358,Foundations of Algebraic Topology,Mathematics,2025,1756,Undergraduate,Harold B. Lee Library,2024-10-19,2024-11-09,2024-11-07,0
1712,1111,The Cambridge Companion to Supply Chains,Business,2008,1655,Undergraduate,Law Library,2024-10-19,2024-11-09,2024-10-19,0
1713,542,Principles of Computer Networks,Computer Science,1993,562,Undergraduate,Engineering Library,2024-10-19,2024-11-09,2024-11-05,0
1714,1090,Principles of Fluid Mechanics,Engineering,2008,47,Graduate,Music Library,2024-10-20,2025-02-23,2025-02-18,2
1715,457,Advanced the Victorian Novel,Literature,1986,683,Graduate,Harold B. Lee Library,2024-10-20,2024-12-01,2024-10-20,0
1716,649,The Cambridge Companion to Structural Analysis,Engineering,2002,342,Faculty,Engineering Library,2024-10-20,2025-10-15,2025-11-24,2
1717,810,Foundations of the Meiji Restoration,History,1988,813,Graduate,Engineering Library,2024-10-20,2025-02-23,2025-02-11,2
1718,485,Principles of Structural Analysis,Engineering,1972,1029,Undergraduate,Engineering Library,2024-10-20,2024-11-10,2024-11-10,0
1719,1050,Advanced Contract Law,Law,2003,2228,Undergraduate,Harold B. Lee Library,2024-10-20,2024-11-10,2024-12-17,0
1720,506,Readings in Materials Science,Engineering,1966,842,Undergraduate,Harold B. Lee Library,2024-10-20,2024-11-10,2024-10-23,0
1721,976,Topics in Ethnomusicology,Music,1973,1191,Staff,Storage Annex,2024-10-20,2024-12-01,2025-01-07,0
1722,369,Advanced Geotechnical Design,Engineering,1959,2406,Undergraduate,Harold B. Lee Library,2024-10-20,2024-11-10,2024-10-27,0
1723,636,Approaches to Modern Sculpture,Art,1990,1703,Faculty,Harold B. Lee Library,2024-10-20,2025-02-17,2025-03-31,0
1724,714,Topics in Neurophysiology,Biology,1994,22,Undergraduate,Harold B. Lee Library,2024-10-20,2024-11-10,2024-11-23,0
1725,894,Introduction to Photographic Practice,Art,1964,1404,Undergraduate,Harold B. Lee Library,2024-10-20,2024-11-10,2024-12-19,0
1726,607,Advanced Corporate Finance,Business,2001,1082,Undergraduate,Engineering Library,2024-10-20,2024-11-10,2024-11-06,0
1727,561,Readings in Evidence,Law,1995,1858,Undergraduate,Music Library,2024-10-20,2024-11-10,2024-11-09,0
1728,181,Advanced Old English Verse,Literature,2017,1892,Faculty,Harold B. Lee Library,2024-10-20,2025-02-17,2025-01-06,0
1729,648,Foundations of Control Systems,Engineering,2022,796,Faculty,Harold B. Lee Library,2024-10-20,2025-02-17,2024-10-23,0
1730,735,The Oxford Handbook of Computer Networks,Computer Science,2001,587,Undergraduate,Harold B. Lee Library,2024-10-20,2024-11-10,2024-11-09,0
1731,976,Topics in Ethnomusicology,Music,1973,1106,Faculty,Music Library,2024-10-20,2025-02-17,2024-11-22,0
1732,35,Principles of Old English Verse,Literature,1996,1257,Undergraduate,Harold B. Lee Library,2024-10-20,2024-11-10,2024-12-18,0
1733,1024,The Oxford Handbook of International Arbitration,Law,1969,32,Undergraduate,Harold B. Lee Library,2024-10-20,2024-11-10,2024-11-08,0
1734,298,Essays on Operating Systems,Computer Science,2002,1941,Undergraduate,Engineering Library,2024-10-20,2024-11-10,2024-11-03,0
1735,585,The Practice of Managerial Accounting,Business,1980,1024,Undergraduate,Harold B. Lee Library,2024-10-20,2024-12-22,2024-12-06,2
1736,326,Readings in Islamic Ornament,Art,1996,997,Undergraduate,Harold B. Lee Library,2024-10-20,2024-11-10,2024-11-20,0
1737,207,Introduction to Real Analysis,Mathematics,1961,2325,Graduate,Harold B. Lee Library,2024-10-20,2024-12-01,2024-11-11,0
1738,1173,Advanced Immunology,Biology,1978,916,Undergraduate,Harold B. Lee Library,2024-10-20,2024-11-10,2024-11-09,0
1739,413,Essays on Administrative Procedure,Law,1977,2270,Faculty,Law Library,2024-10-20,2025-02-17,2024-12-13,0
1740,149,A History of the Atlantic Slave Trade,History,2007,2188,Undergraduate,Harold B. Lee Library,2024-10-20,2024-11-10,2024-10-22,0
